,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Description_Translated,Description_Sentiment,Image_Text_Translated,Image_Text_Sentiment
308,Gustavo Gayer,gusgayer,484493.0,2022-12-08 21:34:14 EST,2022-12-08,21:34:14,Photo,"14,632",12372,2260,0,False,https://www.instagram.com/p/Cl7jtCbNI8V/,https://www.instagram.com/p/Cl7jtCbNI8V/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318480576_1320820955320362_929437658296786679_n.webp?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=iKrZQFDflEoAX81YdX5&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDwkEzcnajaiPdwXIoHyMaCKq0Mm1iecI6Io-zX_RIT1g&oe=63C823B0,,Meu Deus! Isso só pode ser um filme de terror,GOVERNO LULA MINISTERIÁVEIS FAZENDA FERNANDO HADDAD DEFESA JOSÉ MÚCIO MONTEIRO CASA CIVIL RUI COSTA JUSTIÇA FLÁVIO DINO ΜΕΙΟ AMBIENTE MARINA SILVA,,,-1.24,My God!This can only be a horror movie,-0.6114,Ministerable Lula government farm Fernando Haddad defense José Múcio Monteiro Casa Civil Rui Costa Justiça Flávio Dino μειο environment Marina Silva,0.128
309,Karina Bacchi,karinabacchi,9149117.0,2022-12-08 16:52:38 EST,2022-12-08,16:52:38,Photo,"13,492",13290,202,0,False,https://www.instagram.com/p/Cl7DenGvbUL/,https://www.instagram.com/p/Cl7DenGvbUL/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318764170_547791566821500_7988830336616698338_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qhtqlf-Y3okAX8nCqbu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBOaTbl53a7ouzIKA-tB7Lf_L6wen6xhmqGReGjA0GfRw&oe=63EB7672,,"Atenção atenção ! Até a meia noite de hoje comprando qualquer peça da minha coleção Luz da Vida , a segunda automaticamente sai por 50% de desconto já no carrinho. Na loja @joias4ever - link na bio e nos stories ! Aproveitem !",,,,1.0,"ATTENTION ATTENTION!Until midnight today buying any piece from my Luz da Vida collection, the second automatically comes out for 50% off the cart.At the @joias4ever store - link in bio and stories!Enjoy !",0.0,Nan,0.0
310,Ricardo Macchi Real,ricardomacchioficial,39050.0,2022-12-08 15:57:17 EST,2022-12-08,15:57:17,Photo,128,121,7,0,False,https://www.instagram.com/p/Cl69JIBu6ss/,https://www.instagram.com/p/Cl69JIBu6ss/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318835565_871563977208501_5829399952712868360_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=waAQgRBoo7oAX_wKTW0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfB3j7Vu6PkvkU3TBF6fYB5Eab06gktxbpCx5LEnVauo-g&oe=63E0C515,,"#tbt❤️ de uma das capas da coleção, a matéria possui conteúdo. Foi uma capa em que a entrevista colabora para construção de um mundo melhor, com toda humildade, eu sempre lutei por isso fazendo a minha parte com esforço para colocar o meu melhor sempre em tudo.  https://revistamensch.com.br/entrevista-as-revelacoes-e-os-projetos/","MENSCH Home Capas ENTREVISTA: As revelações e OS projetos de Ricardo Macchi Redação 04/11/2011 Capas, ENTREVISTA",,,-3.19,"#TBT❤️ From one of the covers of the collection, the story has content.It was a cover where the interview collaborates to build a better world, with all humility, I always fought so doing my part with effort to put my best always in everything.https://revistamensch.com.br/entrevista-as-revelacoes-e-os-projects/",0.7003,"Mensch Home Covers Interview: The Revelations and Projects of Ricardo Macchi Writing 04/11/2011 Covers, Interview",0.0
311,Bolsonaro TV,bolsonaro.tv,772501.0,2022-12-08 14:59:52 EST,2022-12-08,14:59:52,Photo,"150,383",145273,5110,0,False,https://www.instagram.com/p/Cl62knXphlw/,https://www.instagram.com/p/Cl62knXphlw/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318755865_706488314380545_6215755710164675073_n.webp?stp=dst-jpg&_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=pZp6eKQ9MSYAX_AMjnd&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCcZy105pTtMFtOiLQEgq9j15uH2tjbKwKhdt5_qC7ypQ&oe=63DBEA69,,- Não sei marcar o carioca,TUTTO,,,2.86,- I don't know how to mark the carioca,0.0,Tutto,0.0
312,Flávio Bolsonaro,flaviobolsonaro,4416960.0,2022-12-08 14:17:24 EST,2022-12-08,14:17:24,Photo,"152,073",140829,11244,0,False,https://www.instagram.com/p/Cl6xtlMu__o/,https://www.instagram.com/p/Cl6xtlMu__o/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318531955_3395185960809603_1337505461907810478_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Ksh4f64bMgcAX-YnII9&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBVqY8dmRlllYwMGSIrGGKtksWKDy8HRehhcinGX73ISg&oe=63CB7473,,O hábito de mentir do @uolnoticias é deplorável.,uol UOL Notícias @UOLNoticias Oficial Oficia Flávio Bolsonaro diz que pai pode passar faixa para Lula Fake,,,1.77,The @uolnoticias lying habit is deplorable.,-0.5267,UOL UOL News @UolNoticias Official Office Flávio Bolsonaro says dad can pass track to Lula Fake,-0.4767
313,Magno Malta,magnomalta,1584668.0,2022-12-08 10:25:11 EST,2022-12-08,10:25:11,Photo,"83,230",78522,4708,0,False,https://www.instagram.com/p/Cl6XI0ArWGR/,https://www.instagram.com/p/Cl6XI0ArWGR/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318789065_3474141089474094_3778212630451325713_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xnXzQWwOFxsAX8TGTrU&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCH3T0hXp-jA7PisRqoEuS-xfD5plhafk-NinWmnAV3UA&oe=63DA48F0,,"Prefeito de Tapurah (MT), Carlos Alberto Capeletti (PSD), foi afastado por ordem de Moraes. Antes de tudo ele é um cidadão brasileiro, com total direito de manifestação desde que seja de forma ordeira. A constituição está sendo rasgada!","Magno Malta @MagnoMalta O FIM DO MUNDO CHEGOU I HTIOEN dP NEWS AO VIVO AUTORITARISMO DO JUDICIÁRIO I OVEMPANNEWS MORAES AFASTA PREFEITO DO CARGO POR PARTICIPAR DE MANIFESTAÇÕES NEWS CARLOS CAPELETTI, DA CIDADE DE TAPURAH-MT, AINDA PODERÁ SER ALVO DA PGE 19:29 ais federa ais Mais de 200 mil bolsistas Capes ainda não receberam o pagamento MAGNO MALTA",,,3.48,"Mayor of Tapurah (MT), Carlos Alberto Capeletti (PSD), was removed by order of Moraes.First of all he is a Brazilian citizen, with a total right of manifestation as long as it is orderly.The Constitution is being torn!",-0.3164,"Magno Malta @Magnomalta The end of the world arrived I Hitioen DP News Live Authority of the Judiciary I OvempanNews Moraes departs from office by participating in demonstrations Carlos Capeletti, from Tapurah-MT, may still be the target of PGE 19:29Federa more than 200,000 CAPES scholars have not yet received the payment magno Malta",0.0772
314,Rodrigo Constantino,rodrigoconstantino1976,1442765.0,2022-12-08 09:48:22 EST,2022-12-08,09:48:22,Photo,"4,004",3797,207,0,False,https://www.instagram.com/p/Cl6S7KtuXxL/,https://www.instagram.com/p/Cl6S7KtuXxL/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318435498_228140359541442_4763814001536257259_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xiGyR57FpyAAX8RLbee&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAx1Kg_YSThpO3P-43rIwppAHEuaPFpcaWGNH_YlxQI8w&oe=63BA44B0,,Banqueiro petista… 🤨,,,,-8.79,PETIST BANKER… 🤨,0.0,,0.0
315,Karina Bacchi,karinabacchi,9149117.0,2022-12-08 09:29:37 EST,2022-12-08,09:29:37,Album,"2,836",2790,46,0,False,https://www.instagram.com/p/Cl6Qx4JO9yc/,https://www.instagram.com/p/Cl6Qx4JO9yc/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318650292_1297622704299066_7568080501865962979_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Lz31xPxI5a4AX9RCfk6&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBgwI_0tXlitLA3fLGqjbCwYzQ5CiqfxhnB8i-r6_VVZA&oe=63E79E84,,"Quando eu falo que amo cuidar dos meus cabelos, vocês podem ter certeza que faço sempre com os produtos desenvolvidos pelo @erikened 🥰.São meus preferidos ! 

Desta vez eu optei a linha #repairsystem para um tratamento que devolve massa capilar e força para os cabelos. 

E você? Já adquiriu os produtos da @erikkenedprofessional? 

Então corre no link da bio deles para ver um salão mais próximo de você!! 

#saudecapilar #tratamentocapilar #publi #repair",,,,-10.06,"When I say I love to take care of my hair, you can be sure that I always do with the products developed by @erikened 🥰.size my favorites!

This time I opted for the #RepApArsystem line for a treatment that returns hair mass and hair strength.

And you?Have you purchased @erikkenedprofessional products?

Then run on their bio link to see a room closer to you !!

#saudecapilar #tratamentocapilar #publi #repair",0.9635,Nan,0.0
316,Rodrigo Constantino,rodrigoconstantino1976,1442765.0,2022-12-08 08:20:05 EST,2022-12-08,08:20:05,Photo,"17,890",17636,254,0,False,https://www.instagram.com/p/Cl6I0h4Of_9/,https://www.instagram.com/p/Cl6I0h4Of_9/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318468951_519830130202835_8664702536696534797_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vmhqZWa_j-QAX8lOs6g&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAMMGNDZLYQ1XdxgTpDMPoolQoX1R5k0V82LORj9gVJ0Q&oe=63B9BD03,,Eis a dúvida!,"Rodrigo Constantino @rodrigoconstantino1976 Qual modelo para a sociedade é melhor: aquele que diz que correr atrás dos sonhos e se destacar rende bons frutos, ou aquele que diz que roubar a sociedade em nome do socialismo é uma maravilha?",,,-1.97,This is the doubt!,-0.4199,"Rodrigo Constantino @rodrigoConstantino1976 Which model for society is better: one who says running after dreams and stands out yields good fruit, or the one who says stealing society in the name of socialism is a wonder?",0.5859
317,Jair M. Bolsonaro,jairmessiasbolsonaro,25735996.0,2022-12-08 05:11:58 EST,2022-12-08,05:11:58,Photo,"1,746,176",1624585,121591,0,False,https://www.instagram.com/p/Cl5zSyduLr8/,https://www.instagram.com/p/Cl5zSyduLr8/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318973272_1783511678699895_9043818907157560857_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=i2dwgeolKHcAX_UuzQ0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBO2H4332PF1-FHH1-3_RwqsxxNfSDz1PI9AM1ofoB5uA&oe=6496EC27,,,,,,1.89,Nan,0.0,Nan,0.0
318,Gustavo Gayer,gusgayer,481590.0,2022-12-07 20:32:33 EST,2022-12-07,20:32:33,Photo,"22,931",20555,2376,0,False,https://www.instagram.com/p/Cl432Z2t8r9/,https://www.instagram.com/p/Cl432Z2t8r9/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318577713_198152872725384_3425536413076375556_n.webp?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=8COUx5gjEncAX-9ux9e&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC3OATQ1AClPEPliMeNKHgI0lfO8xhkcZooAh3hVLnboQ&oe=63C6EE76,,Que fique registrado. Os três senadores de Goiás votaram a favor da PEC do LULA que vai quebrar o Brasil e nos jogar numa crise econômica sem precedentes.,GOIÁS Jorge Kajuru Luiz do Carmo Podemos S PSC S Vanderlan Cardoso PSD S,,,1.26,That is registered.The three senators of Goiás voted in favor of Lula's PEC that will break Brazil and throw us in an unprecedented economic crisis.,-0.34,Goiás Jorge Kajuru Luiz do Carmo we can s psc s vanderlan cardoso psd s,0.0
319,Eduardo Bolsonaro🇧🇷,bolsonarosp,5003595.0,2022-12-07 20:21:14 EST,2022-12-07,20:21:14,Album,"58,583",57761,822,0,False,https://www.instagram.com/p/Cl42jlorVBt/,https://www.instagram.com/p/Cl42jlorVBt/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318767576_205572445207393_1933027384839464524_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=3DiANxYEb8IAX-tqxug&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC0mgramKd85Y-So30aMh07DpPG_9sJJCdm0PGc2ALkdg&oe=63D09BA9,,"🇧🇭 Hoje, como presidente do Grupo Parlamentar Brasil-Bahrein, participei da data nacional do Bahrein, país do Oriente Médio que vive uma monarquia pujante.

O Brasil ultrapassou a China e hoje é o principal parceiro comercial do país. Presidente Bolsonaro foi recebido pelo Rei Hamad no Bahrein em 2021.

*Foto com o Embaixador @bader.alhelaibi , a Embaixatriz Wusra e junto à minha esposa @heloisa.bolsonaro",,,,1.67,"🇧🇭 Today, as president of the Brazil-Bahrain parliamentary group, I participated in the Bahrain National Date, the Middle East country that lives a thriving monarchy.

Brazil has exceeded China and today is the main commercial partner of the country.President Bolsonaro was received by King Hamad at Bahren in 2021.

*Photo with ambassador @bader.alhelaibi, Ambassador Wusra and next to my wife @heliisa.bolsonaro",0.0,Nan,0.0
320,Rodrigo Constantino,rodrigoconstantino1976,1442569.0,2022-12-07 18:09:56 EST,2022-12-07,18:09:56,Photo,"39,025",37734,1291,0,False,https://www.instagram.com/p/Cl4nh3RJ0Ad/,https://www.instagram.com/p/Cl4nh3RJ0Ad/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318538200_467178545554205_8944527011835180427_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=va6KHFU8yLgAX_ONgHf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC0-YWyPEYPE5ieBp1AzqXjaILKLe1FgeYNAX4cumqW0Q&oe=63B9578D,,🤨,"Rodrigo Constantino @Rconstantino Castillo queria ignorar o Congresso, atropelar a Constituição, retira as armas do povo e governar por decretos? Po, ele queria ser Ο Xande!!! Translate Tweet 18:08 07/12/22 from Weston, FL Twitter for iPhone",,,1.11,🤨,0.0,,0.0
321,Clarissa Tércio,clarissatercio,997055.0,2022-12-07 16:50:55 EST,2022-12-07,16:50:55,Photo,"8,356",7415,941,0,False,https://www.instagram.com/p/Cl4efIxPnXi/,https://www.instagram.com/p/Cl4efIxPnXi/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318122681_138828818962312_4156492114210295399_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=thrDGSbvv4QAX_RpMda&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDsX3DZaSxs7v2YmtSNhWoipHtgkNFol2TYbLqYZs_Z2g&oe=63C3DE35,,"AFRONTA À FAMÍLIA! 

Não é de se estranhar que alguns setores da esquerda defendam o nome da ex-procuradora da República Deborah Duprat para uma das vagas que irá abrir no Supremo Tribunal Federal (STF) em 2023.

Estamos bem lembrados que essa mesma ex-procuradora ficou conhecida por declarar publicamente, em 2017 que “as crianças não pertencem aos pais”, desconsiderando totalmente o poder da família, dos pais sobre seus filhos! 

A cara da esquerda que tenta de todo o jeito enfraquecer, destruir a família e seus valores! Um verdadeiro absurdo e desrespeito, mas lutaremos com todas as forças para que isso não aconteça!

Não vamos desistir do nosso Brasil! 

Fonte: Blog do Noblat/Portal de notícias Metrópoles","@clarissatercio EX-PROCURADORA DÉBORA DUPRAT, AUTORA DA FRASE: ""A CRIANÇA NÃO PERTENCE À FAMÍLIA"" É O NOME SUGERIDO PELO PT PARA OCUPAR VAGA NO STF EM 2023! CLARISSA TÉRCIO @clarissatercio PR. JÚNIOR TÉRCIO @pastorjuniortercio",,,1.17,"Incringe to the family!

It is not surprising that some sectors of the left defend the name of the former prosecutor Deborah Duprat for one of the vacancies that will open in the Supreme Court (STF) in 2023.

We are well remembered that this same former prosecutor became known for publicly declaring, in 2017 that “children do not belong to their parents”, totally disregarding the power of the family, parents about their children!

The left face that tries to weaken it all the way, destroy the family and its values!A true nonsense and disrespect, but we will fight with all the strength so that it does not happen!

Let's not give up on our Brazil!

Source: Noblat Blog/News Portal Metropolis",-0.5301,"@clarissaterio former prosecutor Debora Duprat, author of the phrase: ""The child does not belong to the family"" is the name suggested by the PT to occupy a place in the STF in 2023!Clarissa tertcio @clarissaterio pr.Junior tertcio @pastorjuniortecio",0.0
322,Eduardo Bolsonaro🇧🇷,bolsonarosp,5003557.0,2022-12-07 15:50:15 EST,2022-12-07,15:50:15,Album,"129,256",123079,6177,0,False,https://www.instagram.com/p/Cl4Xi2GPALZ/,https://www.instagram.com/p/Cl4Xi2GPALZ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318453145_152156304103634_130689802562295513_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ZDnqJfWdstIAX9poaIu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD__ys8chdfaoLfxsQ4sIIk5VBK4zAdFj1azaI2CtdkUQ&oe=63D16C23,,"Presidente do Peru, o socialista e membro do Foro de SP Pedro Castillo, tenta golpe e é preso. Congresso aprovou seu impeachment constitucional.",,,,3.69,"President of Peru, the socialist and member of the forum of SP Pedro Castillo, tries to blow and is arrested.Congress approved its constitutional impeachment.",0.4215,Nan,0.0
323,Oscar Magrini,oscarmagrini,464711.0,2022-12-07 14:28:04 EST,2022-12-07,14:28:04,Video,"1,562",1490,72,14268,False,https://www.instagram.com/tv/Cl4NzsHAnV_/,https://www.instagram.com/tv/Cl4NzsHAnV_/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318425735_1301179403790871_4296845718239007714_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2kmBCeuTz5UAX8T2g59&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCSQuHE_hau5GcKcx8bup4M4wPRUGzmwcHWGXi22WKyAg&oe=64171A9B,,"@pele não é por acaso que recebeu o título…” o atleta do século “… Sir
Edson Arantes do nascimento,The legend ao rei 👑 do futebol 🇧🇷👏🏻👏🏻👏🏻👏🏻👏🏻🥰🥰🥰🥰",,,,-1.57,"@pele is not by chance that he received the title… ”The athlete of the century“… Sir
Edson Arantes do Nascimento, The Legend to the King of Football 🇧🇷👏🏻👏🏻👏🏻👏🏻👏🏻🥰🥰🥰🥰",0.9826,Nan,0.0
324,Carlos Bolsonaro 🇧🇷,carlosbolsonaro,3019486.0,2022-12-07 12:17:58 EST,2022-12-07,12:17:58,Photo,"131,795",123968,7827,0,False,https://www.instagram.com/p/Cl3_QBYAmX6/,https://www.instagram.com/p/Cl3_QBYAmX6/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318310600_1823549838020988_4414410486774555969_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ZRBdIyh5VbQAX-1fuJd&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA9RKAIJBqc2yJLDbQrC8oO9SvyWRo7He2ul8UYKPAxZQ&oe=63CEB94B,,"Recentemente, eu e minha família fomos alvos do “ódio do bem”, que passou a empestear o ambiente deste País e que desumaniza adversários políticos todos os dias, Entretanto, como diz o ditado, “ainda há juízes em Berlim”, pois recebemos, hoje, uma decisão extremamente contundente, assertiva e precisa, graças também à ação rápida e objetiva do amigo e advogado @ac_fonseca .

Segue trecho:
“A publicação é clara e não deixa margens a qualquer duvida ou interpretação favorável ao réu.

Fácil intepretação e constatação do teor ofensivo, pouco importando o viés político do réu ou o contexto do momento.

A nota, sem qualquer teor informativo, apenas ataca o autor e seus familiares, de forma gratuita e infundada. Coloca em dúvida o caráter e a honorabilidade da família, alegando o uso da máquina estatal para acobertamento e favorecimento dos mesmos.

Uma tentativa torpe de manter o autor e os seus sob eterna suspeita pública, com fins não esclarecidos.

Se analisada como matéria jornalística, é vazia de provas ou argumentos, limitando-se as ofensas e calunias. Não indica fatos ou provas.

Por outro lado, entendida a manifestação como sátira ou humor, o que se admite como argumentação, apresenta-se ela pobre e despida da perspicácia e sagacidade que notabilizaram o réu em sua jornada artística.

Em resumo, patente o evidente cunho revanchista a demonstrar a predileção do autor da nota por outra vertente política, bem como sua evidente repulsa ao autor e familiares. Uma nota cáustica, desarrazoada e desconectada das provas produzidas nestes autos.”

Vamos em frente!",,,,2.23,"Recently, my family and I were targets of the “hatred of the good”, which began to persecute the environment of this country and dehumanizes political opponents every day, however, as the saying goes, “there are still judges in Berlin,” because we received,Today, an extremely blunt, assertive and accurate decision, also thanks to the fast and objective action of the friend and lawyer @ac_fonseca.

Follows:
“The publication is clear and leaves no margin to any doubt or interpretation favorable to the defendant.

Easy interpretation and finding of the offensive content, regardless of the defendant's political bias or the context of the moment.

The note, without any informative content, only attacks the author and his family, free and unfounded.It questions the character and honorability of the family, claiming the use of the state machine to cover them up and favoring.

A cloudy attempt to keep the author and his under eternal public suspicion, for unclear purposes.

If analyzed as a journalistic matter, it is empty of evidence or arguments, limiting offenses and slander.Does not indicate facts or evidence.

On the other hand, the manifestation is understood as satire or humor, which is admitted as argument, it is poor and stripped of the insight and wit that have noted the defendant on his artistic journey.

In short, the obvious revanchist imprint is clear to demonstrate the author of the author of the note by another political aspect, as well as his obvious repulsion to the author and family members.A caustic, unreasonable and disconnected grade from the evidence produced in these records. ”

Let's go ahead!",0.4574,Nan,0.0
325,Rodrigo Constantino,rodrigoconstantino1976,1442569.0,2022-12-07 07:35:02 EST,2022-12-07,07:35:02,Photo,"15,402",15234,168,0,False,https://www.instagram.com/p/Cl3e3tMOg2m/,https://www.instagram.com/p/Cl3e3tMOg2m/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318311278_1335882307231978_5456721554076543347_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=361EEf2kxX4AX_apxDN&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA2xTyntahUhPBPa9xOQ0pSNbb_TlJaR3ovYIlsrx507g&oe=63B96F81,,As “maravilhas” do socialismo!,"Rodrigo Constantino @rodrigoconstantino1976 Em um país que culturalmente condena o lucro e enxerga a economia como um jogo de soma zero, onde José, para ficar rico, precisa tirar de João, o sucesso acaba sendo uma ""ofensa pessoal"" como disse Tom Jobim. Essa visão é um prato cheio para produzir uma elite culpada e desesperada para pregar aos quatro ventos as ""maravilhas"" do socialismo. Trecho extraído do Livro: Esquerda caviar",,,-2.28,"The ""wonders"" of socialism!",0.0,"Rodrigo Constantino @RodrigoConstantino1976 in a country that culturally condemns profit and sees the economy as a zero -sum game, where Joseph, to get rich, needs to take John, success turns out to be a ""personal offense"" as Tom Jobim said.This view is a plate full to produce a guilty and desperate elite to preach the ""wonders"" of socialism to the four winds.Excerpt from the book: Left Caviar",0.2023
